Hour,Heating Load (kW)
3460,28.378907302707546
3461,28.344370018117008
3462,27.75664637699274
3463,27.464797818236377
3464,26.4342426865436
3465,24.4505183431158
3466,21.902864813979498
3467,18.649094171292457
3468,17.706195687503662
3469,16.034495940173958
3470,14.67737229030405
3471,15.358372590387225
3472,16.19701106657239
3473,16.7284533632006
3474,16.6319220019752
3475,18.171683597717696
3476,19.5165187623777
3477,20.930451778021368
3478,22.19051639554738
3479,22.978472069329783
3480,23.810888524069725
3481,25.33340813663155
3482,26.0888619883902
3483,27.430805990712916
3484,27.405805407896104
3485,27.43733639300257
3486,27.42880662506617
3487,27.188914806378918
3488,26.69963647522078
3489,26.353630519465856
3490,24.14279232636982
3491,22.038553998515468
3492,20.66676343801893
3493,18.06209020163088
3494,16.850529081918182
3495,15.380511543015535
3496,12.540066422294357
3497,12.616179858952178
3498,11.915860541344252
3499,12.905955130751597
3500,14.54280373789954
3501,16.210757725025953
3502,18.708564366498983
3503,19.672591893077254
3504,20.958144400285224
3505,22.311021812448015
3506,23.351147710576615
3507,24.524593911866763
3508,24.443994395311282
3509,24.23669705602877
3510,23.909781491533423
3511,21.8804513571353
3512,19.289492669150963
3513,15.667393083529822
3514,11.020701986063353
3515,7.726550595367355
3516,5.1928607754224565
3517,3.14876173282381
3518,2.92260998072024
3519,1.1443559500049247
3520,0.095855204817748
3521,2.606559889840984
3522,3.9534251992567317
3523,7.176250059811945
3524,10.643811781150522
3525,13.743572297030141
3526,17.083478372405406
3527,18.784964871117545
3528,19.057285550989427
3529,19.382922718685755
3530,18.479942477151752
3531,20.383172379776568
3532,19.894899557329175
3533,19.549503868575414
3534,19.59084099077931
3535,19.578992661247938
3536,19.79370027674444
3537,18.93276618193587
3538,18.019118741973397
3539,17.39005622940818
3540,16.71579106870555
3541,14.921485289575653
3542,14.325614060013084
3543,12.622240629637824
3544,11.48526955872409
3545,12.010485707081218
3546,14.87280232186172
3547,17.169866840037464
3548,19.71722271307829
3549,21.888021302278787
3550,26.631150402397992
