Hour,Load (kW)
7247,24.587525141700695
7248,25.393583074721583
7249,23.880645440461766
7250,23.24346335291189
7251,24.85166939067806
7252,24.790369656765712
7253,24.754525704906072
7254,24.75358058852367
7255,25.112618162683386
7256,25.545724744229656
7257,27.5432790674616
7258,26.949710138002047
7259,25.36813238000898
7260,23.942484286442756
7261,25.577733393922415
7262,26.264717075722416
7263,28.3221391536164
7264,28.20636427893107
7265,28.130691680326265
7266,25.95413504601433
7267,25.39387137743355
7268,26.602455066241383
7269,27.18545584875873
7270,28.40099003758424
7271,28.473295039802462
7272,28.889670621499143
7273,29.43833471380148
7274,29.63838048986255
7275,29.37029639137586
7276,29.604995291675777
7277,29.219005066312754
7278,29.601191847179884
7279,29.2891771262172
7280,30.357628206625577
7281,31.492279906574396
7282,29.936203399367404
7283,28.302826607174705
7284,26.179006089442876
7285,23.864552726560255
7286,24.747971286166283
7287,26.358034244260185
7288,24.611710253327235
7289,24.24998465781359
7290,22.801840746456925
7291,23.50222100901827
7292,23.772246259349792
7293,23.84789889007752
7294,24.16148312448337
7295,24.80000127867701
7296,26.0817253955032
7297,25.681202033826
7298,25.650191100990504
7299,25.565794455650664
7300,25.271563115876837
7301,25.17412722616012
7302,25.160120357330275
7303,25.10566641245265
7304,26.715373812387714
7305,29.58340762690017
7306,30.376768180753903
7307,29.969586830592043
7308,28.206250550986052
7309,26.723930483082114
7310,26.690639952831873
7311,25.747325202596432
7312,24.002335065201798
7313,20.43339783689483
7314,19.09877397808382
7315,20.4026303989334
7316,20.99220228835234
7317,21.360938776893903
7318,22.10687021898343
7319,21.52645157855642
7320,21.682753350125342
7321,22.72677727890124
7322,23.174811699883392
7323,23.073656925666903
7324,23.013039039144306
7325,23.69720880285653
7326,23.55174983004082
7327,23.669088460807696
7328,24.159175431591848
7329,23.87033147371597
7330,22.676096581635065
7331,21.595456118814976
7332,19.897382771265303
7333,18.071114322463323
7334,17.949049096076088
7335,18.605118939147964
7336,18.96475490769297
7337,19.827178973695688
7338,19.998364698353797
7339,21.793031335274186
7340,22.58235084263236
7341,22.78168169167619
7342,22.844582432046
7343,22.51492690520745
7344,23.5314368197018
7345,23.42964290580317
7346,22.87279848866934
7347,23.29016059776236
7348,23.601975875020734
7349,23.263375781864337
7350,22.91307740259056
7351,23.120941940476175
7352,23.601473131866534
7353,21.946392671986516
7354,20.841945837571043
7355,20.26261981237524
7356,18.648096864660562
7357,16.698103038440948
7358,16.209274542593626
7359,16.460169946817523
7360,16.49181476330892
7361,17.549811341415353
7362,19.371084963794587
7363,20.278948180489245
7364,20.714123450587877
7365,21.25296959631868
7366,21.510360176518546
7367,22.046648906314942
7368,21.49348070170059
7369,21.424401955924402
7370,21.326422963293087
7371,21.088046147734957
7372,20.10792655918126
7373,19.94891027488817
7374,20.26579845447128
7375,21.036182620575424
7376,23.252671507046227
7377,25.290838007196115
7378,24.596018489426093
7379,21.211393095927974
7380,18.211640361632945
7381,14.145370217721402
7382,12.075376927626902
7383,11.095925681973817
7384,12.172196689168999
7385,13.514593226910437
7386,16.27725832014711
7387,18.1833557832382
7388,19.592254675881453
7389,20.195777548182747
7390,21.31252241649465
7391,22.762702183869035
7392,23.296954575350103
7393,24.372349944872077
7394,24.74153819017984
7395,26.426786145454344
7396,26.89295720139599
7397,26.88104380446594
7398,26.998167767854603
7399,27.40330681759631
7400,29.526490572887447
7401,32.272426237138006
7402,30.28017094887859
7403,29.973793071399832
7404,27.438591483752603
7405,26.55732952218268
7406,26.57652238628546
7407,25.65451749038391
7408,25.78890069015862
7409,24.919895144083277
7410,25.134993330859313
7411,26.93973058271466
7412,27.81943995919213
7413,28.15787942118339
7414,28.95981254942541
7415,29.40523365433909
7416,29.597208822622086
7417,30.345439237811178
7418,29.876656889236514
7419,28.842368367531257
7420,29.713213335568902
7421,30.297949851035042
7422,30.67357821438649
7423,31.42109553908731
7424,32.462012250477294
7425,33.37115102929542
7426,28.80955690873655
7427,26.635156060538794
7428,24.050500488360235
7429,21.84868092766364
7430,21.182058197352468
7431,18.76426872220101
7432,18.069988085240343
7433,19.062637343948225
7434,19.764704069042484
7435,22.13966985452826
7436,23.089237404586864
7437,23.151021437322385
7438,24.358842362418596
7439,25.476643354245127
7440,26.447327277004007
7441,26.42299806824608
7442,27.55571061698835
7443,30.20047920872794
7444,31.14725136290715
7445,30.75213170596468
7446,30.06146635513041
7447,30.97996642140905
7448,33.344108983968226
7449,34.343900107470716
7450,29.7443735032856
7451,24.86288234478818
7452,21.83980847970776
7453,18.600478961246296
7454,16.12816094165782
7455,12.977312165647433
7456,11.763864566026871
7457,12.730496821719337
7458,14.36911821236397
7459,16.157178859193703
7460,17.419576820821185
7461,18.08005100466029
7462,19.546391757496853
7463,21.28318952863356
7464,20.854555140941002
7465,21.440213272113994
7466,21.581531109534758
7467,20.890439243823156
7468,22.2677058018582
7469,22.45921663162612
7470,22.478340510303802
7471,22.65283650848628
7472,22.71233371855672
7473,25.090547491392055
7474,23.023930072936565
