Hour,Load (kW)
7305,43.50354296573028
7306,44.20300590728164
7307,43.610547612006485
7308,41.27087593667629
7309,38.8366818212396
7310,38.003087919814185
7311,36.665722099630706
7312,33.97424729758114
7313,30.245396477478376
7314,29.33602004514381
7315,31.62835245799295
7316,32.76074389019897
7317,33.15659592071963
7318,34.29867937227183
7319,33.63221768354591
7320,33.92593069521308
7321,35.5222713741321
7322,36.289179889801765
7323,35.93171677363373
7324,35.86191636654532
7325,36.6330049648561
7326,36.8197247110694
7327,36.99995038337308
7328,37.777098233706134
7329,37.21956350531715
7330,35.3923641887796
7331,33.51502540198546
7332,30.89515329992452
7333,28.139509714891478
7334,27.911041760015348
7335,28.807336152413114
7336,28.568701193587103
7337,30.2049807790607
7338,31.19727851233475
7339,34.03990326996612
7340,35.355496432475
7341,35.62960887584953
7342,35.7522901344782
7343,35.218125738852656
7344,36.47019259349305
7345,36.5211429398654
7346,35.70400743073788
7347,36.43977301619601
7348,36.78610898753524
7349,36.343488829169374
7350,35.72523158440394
7351,36.1031012988095
7352,36.72225432417311
7353,34.17461754237708
7354,32.477307923870775
7355,31.32295645107144
7356,29.09160074944977
7357,25.895481187532926
7358,24.971247652050693
7359,25.21297289185984
7360,25.55967779030756
7361,27.085470525046006
7362,29.68450342391896
7363,31.382653833475658
7364,32.21450986599939
7365,33.102548313741764
7366,33.49636230008153
7367,34.2155531407354
7368,33.381917192891
7369,33.189233325071484
7370,33.01916903759825
7371,32.09536319104661
7372,30.91652587703296
7373,30.68754020681304
7374,31.114449247443567
7375,32.23680367941246
7376,35.007541561978584
7377,37.327924612233396
7378,36.22023143202436
7379,31.62594173632001
7380,26.96052244003008
7381,20.70744499285024
7382,17.895128005496026
7383,15.728691059325264
7384,17.50960126535852
7385,19.969200700644002
7386,24.299178805223207
7387,27.419411446832854
7388,29.545262579366298
7389,30.588228805142837
7390,32.48061808983602
7391,34.61384371257736
7392,35.72507277809517
7393,37.498994906282526
7394,38.31036492330573
7395,41.25928644727239
7396,42.022027242373184
7397,41.854774467592094
7398,42.36188520535282
7399,43.08737158991373
7400,45.51553397390866
7401,48.314624603134604
7402,45.04854061309361
7403,43.66144822137972
7404,40.04635552237942
7405,38.35571018771056
7406,37.44092033606979
7407,36.15153513255414
7408,36.965411567026585
7409,36.52932174494157
7410,37.63873866246083
7411,40.71029199061492
7412,41.72629793062662
7413,42.71639501601177
7414,44.0551813340232
7415,44.47289721237645
7416,44.84825499845755
7417,46.351246704279006
7418,46.29456671170208
7419,44.57127622480314
7420,45.862712670467126
7421,46.81301474675956
7422,47.43933296445704
7423,48.563112416448426
7424,49.776170825811406
7425,50.35045674980221
7426,44.31074674485213
7427,40.715765302915955
7428,36.4758508302124
7429,32.74804245836953
7430,31.155367170783165
7431,27.8337135217934
7432,26.566557574315446
7433,27.659027225711885
7434,29.46373124466032
7435,33.219500570526066
7436,35.09370358779766
7437,35.80598644344805
7438,37.62478201611161
7439,39.01579370221672
7440,40.22320637090681
7441,41.037596716018335
7442,42.7812080488802
7443,47.2720646548375
7444,48.748577316942146
7445,48.16087390013996
7446,46.98324280372171
7447,48.78619291639538
7448,51.67823527274598
7449,52.17913018270021
7450,45.14568495558552
7451,37.80614998613991
7452,32.71692541534208
7453,27.635235992366546
7454,23.720439019700475
7455,18.970007000868577
7456,17.16277548495193
7457,18.751614504143184
7458,22.095969703263187
7459,25.075096612467465
7460,27.205484468946633
7461,28.152478989432097
7462,30.52983983366521
7463,32.463816089529026
7464,32.57749373959971
7465,33.71836256259379
7466,33.83435288620908
7467,32.67174671449936
7468,35.00084986315893
7469,35.349168273764406
7470,35.332678867516464
7471,35.39132206442668
7472,35.48896732154642
7473,37.60343073536649
7474,33.89286133341137
7475,30.453393435714098
7476,23.67608244290547
7477,16.793974646798446
7478,16.51032047729172
7479,16.701582546898567
7480,16.615792454707275
7481,17.941200035895072
7482,19.78093733310764
7483,23.125403750854414
7484,24.690085669627102
7485,25.712075224225025
7486,27.187596866806967
7487,28.277516024621473
7488,28.646068883180984
7489,30.110560982303184
7490,30.069460293993096
7491,29.961025399322175
7492,30.915121041309696
7493,30.90504014149057
7494,30.603768339775822
7495,31.910653108975747
7496,31.838499073346263
7497,31.59712046268081
7498,30.45256214770676
7499,30.358010083577273
7500,29.94714283633513
7501,29.065665316629918
7502,29.23121362673049
7503,27.987767342081618
7504,29.125920672970086
7505,30.147837577135135
7506,29.31388574385222
7507,31.14135876631681
7508,30.923583870779765
7509,31.42513793115216
7510,30.543433175737075
7511,30.339313268817428
7512,30.521551309325396
7513,30.82226596862827
7514,30.471543789873262
7515,31.779124729716962
7516,31.472465339119147
7517,30.76498930289852
7518,30.62991495116841
7519,30.60429360129521
7520,30.782859056106044
7521,29.435801364240007
7522,28.01198667006708
7523,26.28474261878799
7524,24.72557826459311
7525,22.837430456761226
7526,21.827037149110602
7527,20.89837538893301
7528,21.087963312709515
7529,22.160007523017686
7530,23.41887330646268
7531,23.346754381508305
7532,24.23175579407195
7533,25.456542922419384
7534,28.869400470656984
7535,30.28134088107368
7536,30.64100264487442
7537,31.95895085565303
7538,31.57980678003979
7539,30.07632858766109
7540,28.362041854598203
7541,27.8221390451075
7542,26.128739438876714
7543,24.649691606174446
7544,25.71929876398208
7545,28.510478879249728
7546,29.422127663419648
7547,29.80882828854858
7548,29.736498059966564
7549,28.217548123540777
7550,28.02934025586308
7551,28.60874811430613
7552,28.293222366385642
7553,28.44857970821392
7554,30.12202893314535
7555,32.581773390475064
7556,33.65540829829532
7557,33.73384925319884
7558,34.52789046374849
7559,33.65523601782809
7560,34.01960980016772
7561,35.02347271637683
7562,34.68163643980728
7563,34.48118904608189
7564,36.04153761433797
7565,37.00957661267465
7566,36.16896911697175
7567,35.8624541097637
7568,36.10686394315884
7569,36.97993949271572
7570,35.70392443408205
7571,33.23611273412294
7572,30.65417588762865
7573,29.051377257647168
7574,27.52216282250847
7575,28.078163662575594
7576,28.82317741540356
7577,28.60446467017451
7578,28.348991685516907
7579,27.769656054317984
7580,28.068653217734127
7581,28.81217173877737
7582,31.193805215305357
7583,31.86640409958264
7584,31.57011082306052
7585,31.303091185551025
7586,30.728484383564776
7587,30.249482692590227
7588,29.527027198623365
7589,28.772304837868163
7590,28.12865214926148
7591,27.801458238401814
7592,27.94079207767332
7593,30.703875117996958
7594,29.869563658492364
7595,29.580573652918023
7596,29.075090673791767
7597,27.96681665829277
7598,27.298469789242006
7599,27.251386571211945
7600,28.382966325951127
7601,28.24072809179659
7602,28.41819297344523
7603,28.564475536902574
7604,29.395433795456157
7605,28.905686168338306
7606,29.09075070621699
7607,29.923874693565704
7608,30.446329765897865
7609,29.945835824842163
7610,30.318320847335578
7611,31.14100778974001
7612,31.08296263024405
7613,31.90386373116729
7614,32.24120444045804
7615,32.470405871786426
7616,32.96477492481945
7617,38.37810442921888
7618,39.022596835958005
7619,35.925922475117915
7620,34.04146765915359
7621,33.361725273436065
7622,32.53613538798564
7623,35.9227024937787
7624,37.4846773381587
7625,38.443410114032005
7626,38.39896654247405
7627,39.448605448572
7628,41.22555389953923
7629,42.24232283316569
7630,42.54688160668409
7631,45.292473893405116
7632,44.55457071763341
7633,45.50493664664965
7634,46.149933976053134
7635,50.01816448100289
7636,50.286082481098816
7637,52.65608934868701
7638,52.03955095644179
7639,52.41731329351256
7640,55.26106076521968
7641,53.80790403996826
7642,53.05735344022478
7643,51.41055120235864
7644,49.01384219744011
7645,46.00870000896288
7646,43.538470858537295
7647,42.50254735748128
7648,42.592088808786336
7649,43.24664641601301
7650,46.49335689600269
7651,49.37109255807361
7652,49.32787679137803
7653,48.19721578907068
7654,49.81620751881738
7655,50.34014909212977
7656,50.60138327432383
7657,51.39306951809944
7658,51.44507494017592
7659,52.117173618602465
7660,52.73833935032141
7661,52.12343724240241
7662,52.28272514680881
7663,51.03172768089448
7664,51.02713852706666
7665,50.289642750898985
7666,49.57996743545221
7667,47.632248175537036
7668,47.02505298859267
7669,45.18717535177812
7670,44.03581066649904
7671,45.025848802157945
7672,44.88459658406074
7673,44.95762828026768
7674,44.93486626027049
7675,44.51270725439137
7676,43.10809735775037
7677,38.88593898386684
7678,38.08169124129326
7679,37.00504927031651
7680,35.07775908155163
7681,33.11774478865551
7682,31.19948523047269
7683,30.44459488134175
7684,29.557241985063737
7685,29.197951558949068
7686,30.94633578097138
7687,31.88939882760273
7688,33.00016961118644
7689,34.27508888956225
7690,34.591358455848344
7691,38.64946853090693
7692,38.669842908137525
7693,37.76374609603841
7694,38.02371796781468
7695,42.51257924731197
7696,42.5834130480736
7697,43.43786836501263
7698,45.580679516733326
7699,48.167196622212956
7700,47.67379463306642
7701,49.30135650866258
7702,50.29026709062276
7703,50.9372874634884
7704,50.46507757674101
7705,50.71659826471561
7706,50.034404654853134
7707,50.47690367639732
7708,50.783609860634826
7709,50.83288960172056
7710,52.09499625892442
7711,52.32429228875837
7712,53.92138135477184
7713,59.7634219050457
7714,63.190546677556156
7715,62.197858871327554
7716,61.05367212965292
7717,59.56550650322496
7718,57.64795718775778
7719,56.739718740964676
7720,58.407812254300524
7721,55.49533174074163
7722,52.973865748233244
7723,51.101954975265045
7724,52.6347968866804
7725,54.06615144067609
7726,56.07283739084439
7727,56.70386995476921
7728,57.84647426556313
7729,57.78062449498405
7730,58.28850170092259
7731,60.25801838977952
7732,60.78094400370895
7733,61.19042622495563
7734,61.337365597312896
7735,60.489994499214866
7736,63.127278105844596
7737,64.9934199237165
7738,62.81234170784877
7739,60.07825304884814
7740,57.33059683923703
7741,54.77545153846134
7742,52.81168059473997
7743,47.957985670795345
7744,46.313977897032764
7745,45.049337300494614
7746,44.65863351718411
7747,44.182723225608086
7748,43.61427422599141
7749,43.12829740290082
7750,43.16146125930623
7751,43.3140759215961
7752,42.868333206341674
7753,42.655502685867454
7754,41.82010348963346
7755,43.10152338557958
7756,43.74780777179287
7757,44.86322315049891
7758,45.016680639837055
7759,45.19106247509176
7760,44.51581603618945
7761,43.740742810579675
7762,45.605026565298765
7763,44.033518749195004
7764,41.48766186453286
7765,36.965483331983066
7766,36.78362167762242
7767,35.51081664689952
7768,36.42195068153285
7769,37.5206054254847
7770,37.96960875518005
7771,38.983084020825096
7772,40.403082138023564
7773,41.12154958948401
7774,41.941625025219004
7775,43.139773217001505
7776,43.67388947943017
7777,45.88068635872414
7778,46.09913085029802
7779,47.366021236317074
7780,48.88906657102616
7781,48.96502365963055
7782,47.70163821423544
7783,47.135147522197556
7784,49.82814680738228
7785,53.346199858001214
7786,54.46353897104809
7787,50.52922388858602
7788,45.5387272908302
7789,42.085304344398665
7790,40.57013379041716
7791,43.06449171917233
7792,43.804739041283014
7793,42.96666343204312
7794,43.40405720661162
7795,43.57996629558812
7796,44.62934501608181
7797,44.600086172162484
7798,45.651192803414105
7799,46.45272669815559
7800,46.64826054318678
7801,47.42845796208638
7802,45.244050471746206
7803,44.72447144921172
7804,44.499660624890964
7805,44.00621860707773
7806,43.889843669339285
7807,42.51770295962371
7808,44.79956300337014
7809,46.12909099233098
7810,45.0272764280073
7811,43.05769843524477
7812,37.577601119002004
7813,30.255450513434532
7814,28.235335267654
7815,27.618237189644642
7816,24.85615573332947
7817,26.468301142385464
7818,28.778661250779358
7819,30.98796410558912
7820,33.330607420014125
7821,33.804352054918596
7822,36.08293484106092
7823,35.290682364705745
7824,36.276604498036825
7825,37.41109501964743
7826,38.25617887413556
7827,38.11884844397597
7828,38.75814133735627
7829,40.023037930504145
7830,41.289213557481645
7831,41.98351214571137
7832,41.971440586309754
7833,41.18093653823005
7834,40.441251920483246
7835,37.55233318501583
7836,36.77159572823217
7837,35.233217197618075
7838,34.447172062264066
7839,33.78225077351155
7840,33.92088146244408
7841,35.07623188446416
7842,36.95776804660498
7843,40.03751124393887
7844,41.0054534404538
7845,41.61376609768403
7846,41.52049045573051
7847,42.77501355993682
7848,42.05011001706006
7849,42.357135961699626
7850,42.27058098623604
7851,42.70030795004463
7852,44.91338174034316
7853,46.34099787692384
7854,46.73158086479609
7855,47.002393455274955
7856,46.89065911550671
7857,46.068317372544335
7858,45.53698866398904
7859,44.184122209774706
7860,43.18575463758672
7861,42.311857823853195
7862,41.7730716017968
7863,39.78771141176611
7864,40.370503380961054
7865,40.830325566622136
7866,41.55464901262937
7867,42.286528159024584
7868,42.91990261454537
7869,43.6890088186877
7870,44.30178321407385
7871,45.37820050622677
7872,47.04653690474365
7873,47.91467672479734
7874,47.59847218623596
7875,44.08970852749615
7876,44.66309883136657
7877,45.62561650215561
7878,45.45729564584803
7879,45.78400641248374
7880,48.96024104764989
7881,55.52075248363839
7882,56.27117641225253
7883,53.113680762051146
7884,48.384399947463756
7885,47.58369520175928
7886,43.21634397299352
7887,46.376118184359
7888,46.13574860774743
7889,41.956183313375206
7890,41.19102678678678
7891,42.702272298597805
7892,43.27500091911209
7893,43.81240389830532
7894,43.69771382895202
7895,43.98244288921541
7896,43.552790961410324
7897,43.930606702227124
7898,44.54411713134259
7899,44.0998052264298
7900,44.2517412646731
7901,44.623220193621975
7902,44.518504245816175
7903,44.8497515020785
7904,46.103596992326835
7905,52.265928928941754
7906,56.6169537525898
7907,56.11117864897604
7908,55.088811850879765
7909,52.100794512746845
7910,49.39258430406727
7911,51.14978130477172
7912,49.622951811209816
7913,48.73147463062473
7914,50.27393639686747
7915,48.538783481235605
7916,47.97079452035376
7917,48.51969519411907
7918,48.11330165576063
7919,47.7952658748844
7920,47.44640633819253
7921,47.017878768697486
7922,47.32697473651475
7923,49.075906984548006
